Country/Region,Date,Confirmed,Deaths,Recovered,Active
Panama,1/24/2020,0,0,0,0
Papua New Guinea,1/24/2020,0,0,0,0
Paraguay,1/24/2020,0,0,0,0
Peru,1/24/2020,0,0,0,0
Philippines,1/24/2020,0,0,0,0
Poland,1/24/2020,0,0,0,0
Portugal,1/24/2020,0,0,0,0
Qatar,1/24/2020,0,0,0,0
Romania,1/24/2020,0,0,0,0
Russia,1/24/2020,0,0,0,0
Rwanda,1/24/2020,0,0,0,0
Saint Lucia,1/24/2020,0,0,0,0
Saint Vincent and the Grenadines,1/24/2020,0,0,0,0
San Marino,1/24/2020,0,0,0,0
Saudi Arabia,1/24/2020,0,0,0,0
Senegal,1/24/2020,0,0,0,0
Serbia,1/24/2020,0,0,0,0
Seychelles,1/24/2020,0,0,0,0
Singapore,1/24/2020,3,0,0,3
Slovakia,1/24/2020,0,0,0,0
Slovenia,1/24/2020,0,0,0,0
Somalia,1/24/2020,0,0,0,0
South Africa,1/24/2020,0,0,0,0
Spain,1/24/2020,0,0,0,0
Sri Lanka,1/24/2020,0,0,0,0
Sudan,1/24/2020,0,0,0,0
Suriname,1/24/2020,0,0,0,0
Sweden,1/24/2020,0,0,0,0
Switzerland,1/24/2020,0,0,0,0
Taiwan*,1/24/2020,3,0,0,3
Tanzania,1/24/2020,0,0,0,0
Thailand,1/24/2020,5,0,0,5
Togo,1/24/2020,0,0,0,0
Trinidad and Tobago,1/24/2020,0,0,0,0
Tunisia,1/24/2020,0,0,0,0
Turkey,1/24/2020,0,0,0,0
Uganda,1/24/2020,0,0,0,0
Ukraine,1/24/2020,0,0,0,0
United Arab Emirates,1/24/2020,0,0,0,0
United Kingdom,1/24/2020,0,0,0,0
United Kingdom,1/24/2020,0,0,0,0
United Kingdom,1/24/2020,0,0,0,0
United Kingdom,1/24/2020,0,0,0,0
United Kingdom,1/24/2020,0,0,0,0
United Kingdom,1/24/2020,0,0,0,0
United Kingdom,1/24/2020,0,0,0,0
Uruguay,1/24/2020,0,0,0,0
US,1/24/2020,2,0,0,2
Uzbekistan,1/24/2020,0,0,0,0
Venezuela,1/24/2020,0,0,0,0
Vietnam,1/24/2020,2,0,0,2
Zambia,1/24/2020,0,0,0,0
Zimbabwe,1/24/2020,0,0,0,0
Dominica,1/24/2020,0,0,0,0
Grenada,1/24/2020,0,0,0,0
Mozambique,1/24/2020,0,0,0,0
Syria,1/24/2020,0,0,0,0
Timor-Leste,1/24/2020,0,0,0,0
Belize,1/24/2020,0,0,0,0
Laos,1/24/2020,0,0,0,0
Libya,1/24/2020,0,0,0,0
West Bank and Gaza,1/24/2020,0,0,0,0
Guinea-Bissau,1/24/2020,0,0,0,0
Mali,1/24/2020,0,0,0,0
Saint Kitts and Nevis,1/24/2020,0,0,0,0
Canada,1/24/2020,0,0,0,0
Canada,1/24/2020,0,0,0,0
Kosovo,1/24/2020,0,0,0,0
Burma,1/24/2020,0,0,0,0
United Kingdom,1/24/2020,0,0,0,0
United Kingdom,1/24/2020,0,0,0,0
United Kingdom,1/24/2020,0,0,0,0
Botswana,1/24/2020,0,0,0,0
Burundi,1/24/2020,0,0,0,0
Sierra Leone,1/24/2020,0,0,0,0
Malawi,1/24/2020,0,0,0,0
United Kingdom,1/24/2020,0,0,0,0
France,1/24/2020,0,0,0,0
South Sudan,1/24/2020,0,0,0,0
Western Sahara,1/24/2020,0,0,0,0
Sao Tome and Principe,1/24/2020,0,0,0,0
Yemen,1/24/2020,0,0,0,0
Comoros,1/24/2020,0,0,0,0
Tajikistan,1/24/2020,0,0,0,0
Lesotho,1/24/2020,0,0,0,0
Afghanistan,1/25/2020,0,0,0,0
Albania,1/25/2020,0,0,0,0
Algeria,1/25/2020,0,0,0,0
Andorra,1/25/2020,0,0,0,0
Angola,1/25/2020,0,0,0,0
Antigua and Barbuda,1/25/2020,0,0,0,0
Argentina,1/25/2020,0,0,0,0
Armenia,1/25/2020,0,0,0,0
Australia,1/25/2020,0,0,0,0
Australia,1/25/2020,0,0,0,0
Australia,1/25/2020,0,0,0,0
Australia,1/25/2020,0,0,0,0
Australia,1/25/2020,0,0,0,0
Australia,1/25/2020,0,0,0,0
Australia,1/25/2020,0,0,0,0
Australia,1/25/2020,0,0,0,0
Austria,1/25/2020,0,0,0,0
Azerbaijan,1/25/2020,0,0,0,0
Bahamas,1/25/2020,0,0,0,0
Bahrain,1/25/2020,0,0,0,0
Bangladesh,1/25/2020,0,0,0,0
Barbados,1/25/2020,0,0,0,0
Belarus,1/25/2020,0,0,0,0
Belgium,1/25/2020,0,0,0,0
Benin,1/25/2020,0,0,0,0
Bhutan,1/25/2020,0,0,0,0
Bolivia,1/25/2020,0,0,0,0
Bosnia and Herzegovina,1/25/2020,0,0,0,0
Brazil,1/25/2020,0,0,0,0
Brunei,1/25/2020,0,0,0,0
Bulgaria,1/25/2020,0,0,0,0
Burkina Faso,1/25/2020,0,0,0,0
Cabo Verde,1/25/2020,0,0,0,0
Cambodia,1/25/2020,0,0,0,0
Cameroon,1/25/2020,0,0,0,0
Canada,1/25/2020,0,0,0,0
Canada,1/25/2020,0,0,0,0
Canada,1/25/2020,0,0,0,0
Canada,1/25/2020,0,0,0,0
Canada,1/25/2020,0,0,0,0
Canada,1/25/2020,0,0,0,0
Canada,1/25/2020,0,0,0,0
Canada,1/25/2020,0,0,0,0
Canada,1/25/2020,0,0,0,0
Canada,1/25/2020,0,0,0,0
Central African Republic,1/25/2020,0,0,0,0
Chad,1/25/2020,0,0,0,0
Chile,1/25/2020,0,0,0,0
China,1/25/2020,39,0,0,39
China,1/25/2020,41,0,2,39
China,1/25/2020,57,0,0,57
China,1/25/2020,18,0,0,18
China,1/25/2020,4,0,0,4
China,1/25/2020,78,0,2,76
China,1/25/2020,23,0,0,23
China,1/25/2020,4,0,0,4
China,1/25/2020,19,0,0,19
China,1/25/2020,8,1,0,7
China,1/25/2020,9,1,0,8
China,1/25/2020,32,0,0,32
China,1/25/2020,5,0,0,5
China,1/25/2020,761,40,32,689
China,1/25/2020,43,0,0,43
China,1/25/2020,7,0,0,7
China,1/25/2020,18,0,1,17
China,1/25/2020,18,0,0,18
China,1/25/2020,4,0,0,4
China,1/25/2020,17,0,0,17
China,1/25/2020,2,0,0,2
China,1/25/2020,3,0,0,3
China,1/25/2020,1,0,0,1
China,1/25/2020,15,0,0,15
China,1/25/2020,27,0,0,27
China,1/25/2020,33,0,1,32
China,1/25/2020,6,0,0,6
China,1/25/2020,28,0,0,28
China,1/25/2020,10,0,0,10
China,1/25/2020,0,0,0,0
China,1/25/2020,3,0,0,3
China,1/25/2020,11,0,0,11
China,1/25/2020,62,0,1,61
Colombia,1/25/2020,0,0,0,0
Congo (Brazzaville),1/25/2020,0,0,0,0
Congo (Kinshasa),1/25/2020,0,0,0,0
Costa Rica,1/25/2020,0,0,0,0
Cote d'Ivoire,1/25/2020,0,0,0,0
Croatia,1/25/2020,0,0,0,0
Cuba,1/25/2020,0,0,0,0
Cyprus,1/25/2020,0,0,0,0
Czechia,1/25/2020,0,0,0,0
Denmark,1/25/2020,0,0,0,0
Greenland,1/25/2020,0,0,0,0
Denmark,1/25/2020,0,0,0,0
Djibouti,1/25/2020,0,0,0,0
Dominican Republic,1/25/2020,0,0,0,0
Ecuador,1/25/2020,0,0,0,0
Egypt,1/25/2020,0,0,0,0
El Salvador,1/25/2020,0,0,0,0
Equatorial Guinea,1/25/2020,0,0,0,0
Eritrea,1/25/2020,0,0,0,0
Estonia,1/25/2020,0,0,0,0
Eswatini,1/25/2020,0,0,0,0
Ethiopia,1/25/2020,0,0,0,0
Fiji,1/25/2020,0,0,0,0
Finland,1/25/2020,0,0,0,0
France,1/25/2020,0,0,0,0
France,1/25/2020,0,0,0,0
France,1/25/2020,0,0,0,0
France,1/25/2020,0,0,0,0
France,1/25/2020,0,0,0,0
France,1/25/2020,0,0,0,0
France,1/25/2020,0,0,0,0
France,1/25/2020,0,0,0,0
France,1/25/2020,0,0,0,0
France,1/25/2020,3,0,0,3
Gabon,1/25/2020,0,0,0,0
Gambia,1/25/2020,0,0,0,0
Georgia,1/25/2020,0,0,0,0
Germany,1/25/2020,0,0,0,0
Ghana,1/25/2020,0,0,0,0
Greece,1/25/2020,0,0,0,0
Guatemala,1/25/2020,0,0,0,0
Guinea,1/25/2020,0,0,0,0
Guyana,1/25/2020,0,0,0,0
Haiti,1/25/2020,0,0,0,0
Holy See,1/25/2020,0,0,0,0
Honduras,1/25/2020,0,0,0,0
Hungary,1/25/2020,0,0,0,0
Iceland,1/25/2020,0,0,0,0
India,1/25/2020,0,0,0,0
Indonesia,1/25/2020,0,0,0,0
Iran,1/25/2020,0,0,0,0
Iraq,1/25/2020,0,0,0,0
Ireland,1/25/2020,0,0,0,0
Israel,1/25/2020,0,0,0,0
Italy,1/25/2020,0,0,0,0
Jamaica,1/25/2020,0,0,0,0
Japan,1/25/2020,2,0,0,2
Jordan,1/25/2020,0,0,0,0
Kazakhstan,1/25/2020,0,0,0,0
Kenya,1/25/2020,0,0,0,0
South Korea,1/25/2020,2,0,0,2
Kuwait,1/25/2020,0,0,0,0
Kyrgyzstan,1/25/2020,0,0,0,0
Latvia,1/25/2020,0,0,0,0
Lebanon,1/25/2020,0,0,0,0
Liberia,1/25/2020,0,0,0,0
Liechtenstein,1/25/2020,0,0,0,0
Lithuania,1/25/2020,0,0,0,0
Luxembourg,1/25/2020,0,0,0,0
Madagascar,1/25/2020,0,0,0,0
Malaysia,1/25/2020,3,0,0,3
Maldives,1/25/2020,0,0,0,0
Malta,1/25/2020,0,0,0,0
Mauritania,1/25/2020,0,0,0,0
Mauritius,1/25/2020,0,0,0,0
Mexico,1/25/2020,0,0,0,0
Moldova,1/25/2020,0,0,0,0
Monaco,1/25/2020,0,0,0,0
Mongolia,1/25/2020,0,0,0,0
Montenegro,1/25/2020,0,0,0,0
Morocco,1/25/2020,0,0,0,0
Namibia,1/25/2020,0,0,0,0
Nepal,1/25/2020,1,0,0,1
Netherlands,1/25/2020,0,0,0,0
Netherlands,1/25/2020,0,0,0,0
Netherlands,1/25/2020,0,0,0,0
Netherlands,1/25/2020,0,0,0,0
New Zealand,1/25/2020,0,0,0,0
Nicaragua,1/25/2020,0,0,0,0
Niger,1/25/2020,0,0,0,0
Nigeria,1/25/2020,0,0,0,0
North Macedonia,1/25/2020,0,0,0,0
Norway,1/25/2020,0,0,0,0
Oman,1/25/2020,0,0,0,0
Pakistan,1/25/2020,0,0,0,0
Panama,1/25/2020,0,0,0,0
Papua New Guinea,1/25/2020,0,0,0,0
Paraguay,1/25/2020,0,0,0,0
Peru,1/25/2020,0,0,0,0
Philippines,1/25/2020,0,0,0,0
Poland,1/25/2020,0,0,0,0
Portugal,1/25/2020,0,0,0,0
Qatar,1/25/2020,0,0,0,0
Romania,1/25/2020,0,0,0,0
Russia,1/25/2020,0,0,0,0
Rwanda,1/25/2020,0,0,0,0
Saint Lucia,1/25/2020,0,0,0,0
Saint Vincent and the Grenadines,1/25/2020,0,0,0,0
San Marino,1/25/2020,0,0,0,0
Saudi Arabia,1/25/2020,0,0,0,0
Senegal,1/25/2020,0,0,0,0
Serbia,1/25/2020,0,0,0,0
Seychelles,1/25/2020,0,0,0,0
Singapore,1/25/2020,3,0,0,3
Slovakia,1/25/2020,0,0,0,0
Slovenia,1/25/2020,0,0,0,0
Somalia,1/25/2020,0,0,0,0
South Africa,1/25/2020,0,0,0,0
Spain,1/25/2020,0,0,0,0
Sri Lanka,1/25/2020,0,0,0,0
Sudan,1/25/2020,0,0,0,0
Suriname,1/25/2020,0,0,0,0
Sweden,1/25/2020,0,0,0,0
Switzerland,1/25/2020,0,0,0,0
Taiwan*,1/25/2020,3,0,0,3
Tanzania,1/25/2020,0,0,0,0
Thailand,1/25/2020,7,0,0,7
Togo,1/25/2020,0,0,0,0
Trinidad and Tobago,1/25/2020,0,0,0,0
Tunisia,1/25/2020,0,0,0,0
Turkey,1/25/2020,0,0,0,0
Uganda,1/25/2020,0,0,0,0
Ukraine,1/25/2020,0,0,0,0
United Arab Emirates,1/25/2020,0,0,0,0
United Kingdom,1/25/2020,0,0,0,0
United Kingdom,1/25/2020,0,0,0,0
United Kingdom,1/25/2020,0,0,0,0
United Kingdom,1/25/2020,0,0,0,0
United Kingdom,1/25/2020,0,0,0,0
United Kingdom,1/25/2020,0,0,0,0
United Kingdom,1/25/2020,0,0,0,0
Uruguay,1/25/2020,0,0,0,0
US,1/25/2020,2,0,0,2
Uzbekistan,1/25/2020,0,0,0,0
Venezuela,1/25/2020,0,0,0,0
Vietnam,1/25/2020,2,0,0,2
Zambia,1/25/2020,0,0,0,0
Zimbabwe,1/25/2020,0,0,0,0
Dominica,1/25/2020,0,0,0,0
Grenada,1/25/2020,0,0,0,0
Mozambique,1/25/2020,0,0,0,0
Syria,1/25/2020,0,0,0,0
Timor-Leste,1/25/2020,0,0,0,0
Belize,1/25/2020,0,0,0,0
Laos,1/25/2020,0,0,0,0
Libya,1/25/2020,0,0,0,0
West Bank and Gaza,1/25/2020,0,0,0,0
Guinea-Bissau,1/25/2020,0,0,0,0
Mali,1/25/2020,0,0,0,0
Saint Kitts and Nevis,1/25/2020,0,0,0,0
Canada,1/25/2020,0,0,0,0
Canada,1/25/2020,0,0,0,0
Kosovo,1/25/2020,0,0,0,0
Burma,1/25/2020,0,0,0,0
United Kingdom,1/25/2020,0,0,0,0
United Kingdom,1/25/2020,0,0,0,0
United Kingdom,1/25/2020,0,0,0,0
Botswana,1/25/2020,0,0,0,0
Burundi,1/25/2020,0,0,0,0
Sierra Leone,1/25/2020,0,0,0,0
Malawi,1/25/2020,0,0,0,0
United Kingdom,1/25/2020,0,0,0,0
France,1/25/2020,0,0,0,0
South Sudan,1/25/2020,0,0,0,0
Western Sahara,1/25/2020,0,0,0,0
Sao Tome and Principe,1/25/2020,0,0,0,0
Yemen,1/25/2020,0,0,0,0
Comoros,1/25/2020,0,0,0,0
Tajikistan,1/25/2020,0,0,0,0
Lesotho,1/25/2020,0,0,0,0
Afghanistan,1/26/2020,0,0,0,0
Albania,1/26/2020,0,0,0,0
Algeria,1/26/2020,0,0,0,0
Andorra,1/26/2020,0,0,0,0
Angola,1/26/2020,0,0,0,0
Antigua and Barbuda,1/26/2020,0,0,0,0
Argentina,1/26/2020,0,0,0,0
Armenia,1/26/2020,0,0,0,0
Australia,1/26/2020,0,0,0,0
Australia,1/26/2020,3,0,0,3
Australia,1/26/2020,0,0,0,0
Australia,1/26/2020,0,0,0,0
Australia,1/26/2020,0,0,0,0
Australia,1/26/2020,0,0,0,0
Australia,1/26/2020,1,0,0,1
Australia,1/26/2020,0,0,0,0
Austria,1/26/2020,0,0,0,0
Azerbaijan,1/26/2020,0,0,0,0
Bahamas,1/26/2020,0,0,0,0
Bahrain,1/26/2020,0,0,0,0
Bangladesh,1/26/2020,0,0,0,0
Barbados,1/26/2020,0,0,0,0
Belarus,1/26/2020,0,0,0,0
Belgium,1/26/2020,0,0,0,0
Benin,1/26/2020,0,0,0,0
Bhutan,1/26/2020,0,0,0,0
Bolivia,1/26/2020,0,0,0,0
Bosnia and Herzegovina,1/26/2020,0,0,0,0
Brazil,1/26/2020,0,0,0,0
Brunei,1/26/2020,0,0,0,0
Bulgaria,1/26/2020,0,0,0,0
Burkina Faso,1/26/2020,0,0,0,0
Cabo Verde,1/26/2020,0,0,0,0
Cambodia,1/26/2020,0,0,0,0
Cameroon,1/26/2020,0,0,0,0
Canada,1/26/2020,0,0,0,0
Canada,1/26/2020,0,0,0,0
Canada,1/26/2020,0,0,0,0
Canada,1/26/2020,0,0,0,0
Canada,1/26/2020,0,0,0,0
Canada,1/26/2020,0,0,0,0
Canada,1/26/2020,1,0,0,1
Canada,1/26/2020,0,0,0,0
Canada,1/26/2020,0,0,0,0
Canada,1/26/2020,0,0,0,0
Central African Republic,1/26/2020,0,0,0,0
Chad,1/26/2020,0,0,0,0
Chile,1/26/2020,0,0,0,0
China,1/26/2020,60,0,0,60
China,1/26/2020,68,0,2,66
China,1/26/2020,75,0,0,75
China,1/26/2020,35,0,0,35
China,1/26/2020,7,0,0,7
China,1/26/2020,111,0,2,109
China,1/26/2020,36,0,0,36
China,1/26/2020,5,0,0,5
China,1/26/2020,22,0,0,22
China,1/26/2020,13,1,0,12
China,1/26/2020,15,1,0,14
China,1/26/2020,83,1,0,82
China,1/26/2020,8,0,0,8
China,1/26/2020,1058,52,42,964
China,1/26/2020,69,0,0,69
China,1/26/2020,7,0,0,7
China,1/26/2020,33,0,1,32
China,1/26/2020,36,0,0,36
China,1/26/2020,4,0,0,4
China,1/26/2020,21,0,0,21
China,1/26/2020,5,0,0,5
China,1/26/2020,4,0,0,4
China,1/26/2020,1,0,0,1
China,1/26/2020,22,0,0,22
China,1/26/2020,46,0,0,46
China,1/26/2020,40,1,1,38
China,1/26/2020,9,0,0,9
China,1/26/2020,44,0,0,44
China,1/26/2020,14,0,0,14
China,1/26/2020,0,0,0,0
China,1/26/2020,4,0,0,4
China,1/26/2020,16,0,0,16
China,1/26/2020,104,0,1,103
Colombia,1/26/2020,0,0,0,0
Congo (Brazzaville),1/26/2020,0,0,0,0
Congo (Kinshasa),1/26/2020,0,0,0,0
Costa Rica,1/26/2020,0,0,0,0
Cote d'Ivoire,1/26/2020,0,0,0,0
Croatia,1/26/2020,0,0,0,0
Cuba,1/26/2020,0,0,0,0
Cyprus,1/26/2020,0,0,0,0
Czechia,1/26/2020,0,0,0,0
Denmark,1/26/2020,0,0,0,0
Greenland,1/26/2020,0,0,0,0
Denmark,1/26/2020,0,0,0,0
Djibouti,1/26/2020,0,0,0,0
Dominican Republic,1/26/2020,0,0,0,0
Ecuador,1/26/2020,0,0,0,0
Egypt,1/26/2020,0,0,0,0
El Salvador,1/26/2020,0,0,0,0
Equatorial Guinea,1/26/2020,0,0,0,0
Eritrea,1/26/2020,0,0,0,0
Estonia,1/26/2020,0,0,0,0
Eswatini,1/26/2020,0,0,0,0
Ethiopia,1/26/2020,0,0,0,0
Fiji,1/26/2020,0,0,0,0
Finland,1/26/2020,0,0,0,0
France,1/26/2020,0,0,0,0
France,1/26/2020,0,0,0,0
France,1/26/2020,0,0,0,0
France,1/26/2020,0,0,0,0
France,1/26/2020,0,0,0,0
France,1/26/2020,0,0,0,0
France,1/26/2020,0,0,0,0
France,1/26/2020,0,0,0,0
France,1/26/2020,0,0,0,0
France,1/26/2020,3,0,0,3
Gabon,1/26/2020,0,0,0,0
Gambia,1/26/2020,0,0,0,0
Georgia,1/26/2020,0,0,0,0
Germany,1/26/2020,0,0,0,0
Ghana,1/26/2020,0,0,0,0
Greece,1/26/2020,0,0,0,0
Guatemala,1/26/2020,0,0,0,0
Guinea,1/26/2020,0,0,0,0
Guyana,1/26/2020,0,0,0,0
Haiti,1/26/2020,0,0,0,0
Holy See,1/26/2020,0,0,0,0
Honduras,1/26/2020,0,0,0,0
Hungary,1/26/2020,0,0,0,0
Iceland,1/26/2020,0,0,0,0
India,1/26/2020,0,0,0,0
Indonesia,1/26/2020,0,0,0,0
Iran,1/26/2020,0,0,0,0
Iraq,1/26/2020,0,0,0,0
Ireland,1/26/2020,0,0,0,0
Israel,1/26/2020,0,0,0,0
Italy,1/26/2020,0,0,0,0
Jamaica,1/26/2020,0,0,0,0
Japan,1/26/2020,4,0,1,3
Jordan,1/26/2020,0,0,0,0
Kazakhstan,1/26/2020,0,0,0,0
Kenya,1/26/2020,0,0,0,0
South Korea,1/26/2020,3,0,0,3
Kuwait,1/26/2020,0,0,0,0
Kyrgyzstan,1/26/2020,0,0,0,0
Latvia,1/26/2020,0,0,0,0
Lebanon,1/26/2020,0,0,0,0
Liberia,1/26/2020,0,0,0,0
Liechtenstein,1/26/2020,0,0,0,0
Lithuania,1/26/2020,0,0,0,0
Luxembourg,1/26/2020,0,0,0,0
Madagascar,1/26/2020,0,0,0,0
Malaysia,1/26/2020,4,0,0,4
Maldives,1/26/2020,0,0,0,0
Malta,1/26/2020,0,0,0,0
Mauritania,1/26/2020,0,0,0,0
Mauritius,1/26/2020,0,0,0,0
Mexico,1/26/2020,0,0,0,0
Moldova,1/26/2020,0,0,0,0
Monaco,1/26/2020,0,0,0,0
Mongolia,1/26/2020,0,0,0,0
Montenegro,1/26/2020,0,0,0,0
Morocco,1/26/2020,0,0,0,0
Namibia,1/26/2020,0,0,0,0
Nepal,1/26/2020,1,0,0,1
Netherlands,1/26/2020,0,0,0,0
Netherlands,1/26/2020,0,0,0,0
Netherlands,1/26/2020,0,0,0,0
Netherlands,1/26/2020,0,0,0,0
New Zealand,1/26/2020,0,0,0,0
Nicaragua,1/26/2020,0,0,0,0
Niger,1/26/2020,0,0,0,0
Nigeria,1/26/2020,0,0,0,0
North Macedonia,1/26/2020,0,0,0,0
Norway,1/26/2020,0,0,0,0
Oman,1/26/2020,0,0,0,0
Pakistan,1/26/2020,0,0,0,0
Panama,1/26/2020,0,0,0,0
Papua New Guinea,1/26/2020,0,0,0,0
Paraguay,1/26/2020,0,0,0,0
Peru,1/26/2020,0,0,0,0
Philippines,1/26/2020,0,0,0,0
Poland,1/26/2020,0,0,0,0
Portugal,1/26/2020,0,0,0,0
Qatar,1/26/2020,0,0,0,0
Romania,1/26/2020,0,0,0,0
Russia,1/26/2020,0,0,0,0
Rwanda,1/26/2020,0,0,0,0
Saint Lucia,1/26/2020,0,0,0,0
Saint Vincent and the Grenadines,1/26/2020,0,0,0,0
San Marino,1/26/2020,0,0,0,0
Saudi Arabia,1/26/2020,0,0,0,0
Senegal,1/26/2020,0,0,0,0
Serbia,1/26/2020,0,0,0,0
Seychelles,1/26/2020,0,0,0,0
Singapore,1/26/2020,4,0,0,4
Slovakia,1/26/2020,0,0,0,0
Slovenia,1/26/2020,0,0,0,0
Somalia,1/26/2020,0,0,0,0
South Africa,1/26/2020,0,0,0,0
Spain,1/26/2020,0,0,0,0
Sri Lanka,1/26/2020,0,0,0,0
Sudan,1/26/2020,0,0,0,0
Suriname,1/26/2020,0,0,0,0
Sweden,1/26/2020,0,0,0,0
Switzerland,1/26/2020,0,0,0,0
Taiwan*,1/26/2020,4,0,0,4
Tanzania,1/26/2020,0,0,0,0
Thailand,1/26/2020,8,0,2,6
Togo,1/26/2020,0,0,0,0
Trinidad and Tobago,1/26/2020,0,0,0,0
Tunisia,1/26/2020,0,0,0,0
Turkey,1/26/2020,0,0,0,0
Uganda,1/26/2020,0,0,0,0
Ukraine,1/26/2020,0,0,0,0
United Arab Emirates,1/26/2020,0,0,0,0
United Kingdom,1/26/2020,0,0,0,0
United Kingdom,1/26/2020,0,0,0,0
United Kingdom,1/26/2020,0,0,0,0
United Kingdom,1/26/2020,0,0,0,0
United Kingdom,1/26/2020,0,0,0,0
United Kingdom,1/26/2020,0,0,0,0
United Kingdom,1/26/2020,0,0,0,0
Uruguay,1/26/2020,0,0,0,0
US,1/26/2020,5,0,0,5
Uzbekistan,1/26/2020,0,0,0,0
Venezuela,1/26/2020,0,0,0,0
Vietnam,1/26/2020,2,0,0,2
Zambia,1/26/2020,0,0,0,0
Zimbabwe,1/26/2020,0,0,0,0
Dominica,1/26/2020,0,0,0,0
Grenada,1/26/2020,0,0,0,0
Mozambique,1/26/2020,0,0,0,0
Syria,1/26/2020,0,0,0,0
Timor-Leste,1/26/2020,0,0,0,0
Belize,1/26/2020,0,0,0,0
Laos,1/26/2020,0,0,0,0
Libya,1/26/2020,0,0,0,0
West Bank and Gaza,1/26/2020,0,0,0,0
Guinea-Bissau,1/26/2020,0,0,0,0
Mali,1/26/2020,0,0,0,0
Saint Kitts and Nevis,1/26/2020,0,0,0,0
Canada,1/26/2020,0,0,0,0
Canada,1/26/2020,0,0,0,0
Kosovo,1/26/2020,0,0,0,0
Burma,1/26/2020,0,0,0,0
United Kingdom,1/26/2020,0,0,0,0
United Kingdom,1/26/2020,0,0,0,0
United Kingdom,1/26/2020,0,0,0,0
Botswana,1/26/2020,0,0,0,0
Burundi,1/26/2020,0,0,0,0
Sierra Leone,1/26/2020,0,0,0,0
Malawi,1/26/2020,0,0,0,0
United Kingdom,1/26/2020,0,0,0,0
France,1/26/2020,0,0,0,0
South Sudan,1/26/2020,0,0,0,0
Western Sahara,1/26/2020,0,0,0,0
Sao Tome and Principe,1/26/2020,0,0,0,0
Yemen,1/26/2020,0,0,0,0
Comoros,1/26/2020,0,0,0,0
Tajikistan,1/26/2020,0,0,0,0
Lesotho,1/26/2020,0,0,0,0
Afghanistan,1/27/2020,0,0,0,0
Albania,1/27/2020,0,0,0,0
Algeria,1/27/2020,0,0,0,0
Andorra,1/27/2020,0,0,0,0
Angola,1/27/2020,0,0,0,0
Antigua and Barbuda,1/27/2020,0,0,0,0
Argentina,1/27/2020,0,0,0,0
Armenia,1/27/2020,0,0,0,0
Australia,1/27/2020,0,0,0,0
Australia,1/27/2020,4,0,0,4
Australia,1/27/2020,0,0,0,0
Australia,1/27/2020,0,0,0,0
Australia,1/27/2020,0,0,0,0
Australia,1/27/2020,0,0,0,0
Australia,1/27/2020,1,0,0,1
Australia,1/27/2020,0,0,0,0
Austria,1/27/2020,0,0,0,0
Azerbaijan,1/27/2020,0,0,0,0
Bahamas,1/27/2020,0,0,0,0
Bahrain,1/27/2020,0,0,0,0
Bangladesh,1/27/2020,0,0,0,0
Barbados,1/27/2020,0,0,0,0
Belarus,1/27/2020,0,0,0,0
Belgium,1/27/2020,0,0,0,0
Benin,1/27/2020,0,0,0,0
Bhutan,1/27/2020,0,0,0,0
Bolivia,1/27/2020,0,0,0,0
Bosnia and Herzegovina,1/27/2020,0,0,0,0
Brazil,1/27/2020,0,0,0,0
Brunei,1/27/2020,0,0,0,0
Bulgaria,1/27/2020,0,0,0,0
Burkina Faso,1/27/2020,0,0,0,0
Cabo Verde,1/27/2020,0,0,0,0
Cambodia,1/27/2020,1,0,0,1
Cameroon,1/27/2020,0,0,0,0
Canada,1/27/2020,0,0,0,0
Canada,1/27/2020,0,0,0,0
Canada,1/27/2020,0,0,0,0
Canada,1/27/2020,0,0,0,0
Canada,1/27/2020,0,0,0,0
Canada,1/27/2020,0,0,0,0
Canada,1/27/2020,1,0,0,1
Canada,1/27/2020,0,0,0,0
Canada,1/27/2020,0,0,0,0
Canada,1/27/2020,0,0,0,0
Central African Republic,1/27/2020,0,0,0,0
Chad,1/27/2020,0,0,0,0
Chile,1/27/2020,0,0,0,0
China,1/27/2020,70,0,0,70
China,1/27/2020,80,1,2,77
China,1/27/2020,110,0,0,110
China,1/27/2020,59,0,0,59
China,1/27/2020,14,0,0,14
China,1/27/2020,151,0,4,147
China,1/27/2020,46,0,0,46
China,1/27/2020,7,0,0,7
China,1/27/2020,33,1,0,32
China,1/27/2020,18,1,0,17
China,1/27/2020,21,1,0,20
China,1/27/2020,128,1,0,127
China,1/27/2020,8,0,0,8
China,1/27/2020,1423,76,45,1302
China,1/27/2020,100,0,0,100
China,1/27/2020,11,0,0,11
China,1/27/2020,47,0,1,46
China,1/27/2020,72,0,2,70
China,1/27/2020,6,0,0,6
China,1/27/2020,27,0,0,27
China,1/27/2020,6,0,0,6
China,1/27/2020,7,0,0,7
China,1/27/2020,6,0,0,6
China,1/27/2020,35,0,0,35
China,1/27/2020,75,0,0,75
China,1/27/2020,53,1,3,49
China,1/27/2020,13,0,0,13
China,1/27/2020,69,0,0,69
China,1/27/2020,23,0,0,23
China,1/27/2020,0,0,0,0
China,1/27/2020,5,0,0,5
China,1/27/2020,26,0,0,26
China,1/27/2020,128,0,1,127
Colombia,1/27/2020,0,0,0,0
Congo (Brazzaville),1/27/2020,0,0,0,0
Congo (Kinshasa),1/27/2020,0,0,0,0
Costa Rica,1/27/2020,0,0,0,0
Cote d'Ivoire,1/27/2020,0,0,0,0
